#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T19:12+0000 #
#####################################################################
#
# assign_mod = ShortWaitingList, seed = 2.0
#
# The columns have the following meaning: 
# time ResultsSize[mean] ResultsSize[max] ResultsSize[min] 
0.0 NaN NaN NaN
6.576902607641876E-4 NaN NaN NaN
10.000657690260761 47.0 47.0 47.0
20.000657690260727 97.0 97.0 97.0
30.00065769026069 147.0 147.0 147.0
40.0006576902608 197.0 197.0 197.0
50.000657690260944 247.0 247.0 247.0
60.000657690261086 297.0 297.0 297.0
70.00065769026122 347.0 347.0 347.0
80.00065769026136 397.0 397.0 397.0
90.0006576902615 447.0 447.0 447.0
100.00065769026165 497.0 497.0 497.0
110.00065769026179 547.0 547.0 547.0
120.00065769026193 597.0 597.0 597.0
130.00065769026193 647.0 647.0 647.0
140.00065769026136 697.0 697.0 697.0
150.0006576902608 747.0 747.0 747.0
160.00065769026023 797.0 797.0 797.0
170.00065769025966 847.0 847.0 847.0
180.0006576902591 897.0 897.0 897.0
190.00065769025852 947.0 947.0 947.0
200.00065769025795 997.0 997.0 997.0
210.00065769025738 1047.0 1047.0 1047.0
220.00065769025682 1097.0 1097.0 1097.0
230.00065769025625 1147.0 1147.0 1147.0
240.00065769025568 1197.0 1197.0 1197.0
250.0006576902551 1247.0 1247.0 1247.0
260.00065769025457 1297.0 1297.0 1297.0
270.000657690254 1347.0 1347.0 1347.0
280.00065769025343 1397.0 1397.0 1397.0
290.00065769025286 1447.0 1447.0 1447.0
300.0006576902523 1497.0 1497.0 1497.0
#####################################################################
# End of data export. Simulation finished at: 2025-02-24T19:12+0000 #
#####################################################################
